ID,Name,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,wOBA,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR
24,Jared Keely,136,129,559,513,138,95,28,1,14,70,73,29,5.2,0,11,0,6,0,69,12.3,15,.269,.318,.409,.315,97,.284,97,1.6,3.33,0,0,-2.0,-0.5,-0.5
1914,Jay Kelley,141,141,599,544,120,80,21,0,19,69,62,40,6.7,0,7,1,8,0,114,19.0,10,.221,.279,.364,.279,74,.241,72,-0.9,3.79,0,0,-19.8,-3.8,-3.8
2815,Danny Kennedy,100,88,379,341,97,66,21,0,10,52,45,35,9.2,0,2,0,1,0,87,23.0,10,.284,.354,.434,.343,114,.355,116,1.1,3.77,7,0,7.4,0.6,2.0
2145,Tim Kerr,143,143,591,542,142,96,29,3,14,46,59,42,7.1,1,3,0,4,0,131,22.2,14,.262,.316,.404,.311,95,.319,94,0.7,3.77,11,7,-4.0,-1.7,-2.9
2386,Anthony Kiser,117,117,467,422,100,73,15,1,11,41,47,32,6.9,0,8,0,5,1,116,24.8,11,.237,.300,.355,.288,78,.297,78,0.8,3.79,0,0,-12.1,-3.5,-3.5
163,John Kurowski,143,143,605,530,140,88,28,2,22,74,81,70,11.6,1,2,1,3,0,115,19.0,13,.264,.350,.449,.345,116,.298,118,2.5,3.80,2,1,12.9,-2.5,-2.9
299,Matt Lattimer,156,155,680,590,153,89,27,6,31,103,97,78,11.5,2,9,0,3,0,116,17.1,13,.259,.353,.483,.357,125,.274,126,2.9,3.97,23,10,21.2,1.0,1.1
1189,Mark Laux,109,108,424,372,79,55,11,1,12,42,37,48,11.3,1,2,1,2,1,118,27.8,14,.212,.304,.344,.287,77,.275,77,1.0,4.04,0,0,-11.3,-0.0,-0.0
721,Justin Lawson,150,150,646,590,180,117,36,2,25,92,83,46,7.1,0,7,0,3,0,111,17.2,17,.305,.361,.500,.368,132,.339,134,3.8,3.54,0,0,26.3,-2.0,-2.0
1584,Jason Laye,143,143,506,452,94,55,19,3,17,44,60,44,8.7,0,7,14,3,0,199,39.3,5,.208,.287,.376,.289,79,.322,79,0.4,4.12,3,6,-12.6,-1.4,-3.9
4100,Dong-soo Lee,142,142,654,597,136,87,26,3,20,57,90,46,7.0,0,7,7,4,0,148,22.6,3,.228,.289,.382,.291,81,.268,80,2.6,3.67,80,15,-15.1,2.2,13.6
3004,Dustin Leeper,149,149,583,542,118,82,22,0,14,64,48,32,5.5,1,7,1,2,0,141,24.2,20,.218,.269,.336,.264,64,.267,61,-1.7,3.68,3,0,-26.6,-2.0,-1.6
1781,Parker Lindsey,136,132,524,490,109,68,25,4,12,47,45,26,5.0,0,5,3,3,0,120,22.9,12,.222,.267,.363,.273,70,.269,67,-1.8,3.69,11,5,-20.3,-0.0,-0.1
202,Jason Linton,117,117,527,443,93,50,17,1,25,63,71,71,13.5,0,11,0,2,0,214,40.6,13,.210,.332,.422,.330,104,.330,107,3.2,4.37,1,3,4.8,-4.0,-5.7
1330,Danny Lopez,17,,17,15,7,6,1,0,0,3,3,1,5.9,0,0,1,1,0,1,5.9,1,.467,.471,.533,.424,174,.467,173,0.1,3.35,0,0,1.5,0.1,0.1
2174,Justin Lucas,108,96,398,362,76,45,18,0,13,41,47,31,7.8,0,1,0,4,0,109,27.4,8,.210,.271,.367,.277,72,.258,70,-0.5,3.97,7,4,-14.0,2.1,1.5
1699,Eddie Lugo,141,140,600,539,140,99,24,4,13,80,64,57,9.5,4,0,0,4,0,121,20.2,13,.260,.328,.391,.310,96,.311,93,-0.4,3.65,0,1,-4.6,-2.0,-2.9
541,Willie Lugo,141,141,571,505,128,80,26,1,21,75,63,55,9.6,0,4,1,7,1,134,23.5,8,.253,.327,.434,.328,105,.300,106,-0.5,3.72,2,2,4.2,-3.3,-4.2
2974,Nick MacTavish,65,54,219,194,48,35,7,0,6,20,24,20,9.1,0,3,0,2,0,43,19.6,4,.247,.324,.376,.308,91,.286,92,0.8,3.79,0,0,-2.0,-1.1,-1.1
1143,Estevan Maestas,110,108,419,384,90,62,15,0,13,54,31,32,7.6,0,2,1,1,0,118,28.2,1,.234,.296,.375,.293,82,.303,81,1.2,4.01,0,0,-9.0,-1.9,-1.9
908,Jose Marez,110,108,413,381,86,60,15,1,10,54,36,29,7.0,4,1,0,2,0,104,25.2,9,.226,.281,.349,.269,71,.283,64,0.4,3.70,0,0,-17.2,-1.4,-1.4
68,David Marquez,149,149,696,624,160,98,30,7,25,61,121,63,9.1,2,5,0,4,0,105,15.1,19,.256,.328,.447,.331,109,.271,108,3.3,3.69,48,10,6.9,2.5,8.7
1011,Troy Martin,78,68,275,257,69,45,14,0,10,26,33,16,5.8,1,1,1,1,0,46,16.7,3,.268,.313,.440,.321,102,.292,100,0.3,3.57,1,0,0.3,-1.7,-1.7
1332,Antonio Martinez,147,147,532,500,118,84,28,2,4,33,42,27,5.1,0,3,25,2,0,123,23.1,9,.236,.278,.324,.264,64,.304,61,-1.6,3.85,0,0,-24.2,-0.6,-0.6
1481,Chris Martinez,142,142,631,586,149,81,36,9,23,70,79,35,5.5,1,7,0,3,0,125,19.8,8,.254,.303,.464,.325,105,.286,103,2.1,3.63,18,5,2.8,1.8,3.3
494,Damason Martinez,142,142,636,568,189,135,20,4,30,85,97,54,8.5,3,14,0,0,0,96,15.1,12,.333,.404,.540,.402,155,.360,157,6.1,3.59,13,9,43.6,1.1,-0.8
1754,Fernando Martinez,142,142,567,506,122,83,21,5,13,52,69,51,9.0,0,7,2,3,0,120,21.2,6,.241,.317,.379,.306,89,.290,90,1.0,3.74,9,5,-6.3,-0.7,-1.4
1336,Hector Martinez,141,140,646,590,155,108,26,1,20,66,70,42,6.5,0,11,1,3,0,115,17.8,22,.263,.322,.412,.319,98,.295,99,2.3,3.69,2,4,-0.1,-3.3,-5.3
2259,Juan Martinez,142,142,657,614,174,105,36,0,33,93,84,38,5.8,0,1,1,4,0,129,19.6,23,.283,.324,.503,.351,121,.309,121,1.8,3.59,0,1,17.1,-0.9,-1.8
588,Manny Martinez,141,139,654,578,133,68,35,9,21,50,97,66,10.1,5,6,0,4,0,205,31.3,1,.230,.313,.431,.315,100,.315,97,2.1,4.00,12,3,-2.2,0.6,1.6
2228,Zack Martz,144,144,564,507,113,79,21,6,7,43,54,44,7.8,0,5,6,8,0,118,20.9,4,.223,.287,.329,.272,68,.272,66,0.1,3.75,15,6,-22.3,-0.5,-0.2
2107,Antonio Mayorga,118,118,446,401,90,59,11,1,19,50,39,41,9.2,0,2,4,2,0,148,33.2,10,.224,.298,.399,.303,88,.301,88,1.4,4.01,0,1,-6.0,-4.9,-5.7
1153,John McDonald,140,140,610,564,146,93,40,2,11,67,66,33,5.4,0,8,0,5,0,112,18.4,10,.259,.307,.395,.304,90,.303,89,2.3,3.54,19,8,-7.8,0.0,0.2
956,Tim McVay,150,149,668,587,158,87,32,0,39,114,94,70,10.5,1,9,0,2,0,144,21.6,11,.269,.355,.523,.373,135,.293,137,2.9,3.88,0,0,29.6,-6.4,-6.4
2146,Matt Means,141,141,650,581,147,93,26,9,19,54,94,60,9.2,3,7,2,2,0,122,18.8,4,.253,.329,.427,.324,104,.290,103,2.4,3.84,18,6,2.8,-1.2,-0.3
1474,William Medina,140,140,627,570,162,102,39,4,17,87,75,49,7.8,0,3,0,5,0,130,20.7,13,.284,.341,.456,.342,115,.339,116,2.2,3.89,30,5,12.0,2.0,6.4
2050,Jesus Mejia,118,118,459,429,120,82,24,2,12,59,56,24,5.2,0,1,2,5,0,81,17.6,10,.280,.316,.429,.319,101,.317,99,2.8,3.64,0,0,-0.0,-0.3,-0.3
1800,Felix Melendez,76,58,250,227,51,33,11,0,7,36,24,18,7.2,1,4,0,1,0,58,23.2,7,.225,.292,.366,.286,78,.270,76,-0.5,3.80,0,0,-7.0,-1.0,-1.0
2332,Aaron Melnik,51,33,151,142,29,20,3,0,6,22,15,8,5.3,0,0,0,1,0,43,28.5,7,.204,.245,.352,.258,60,.245,56,-0.6,3.83,1,0,-7.7,0.5,0.7
1980,Jeremy Merrick,57,54,212,188,56,41,12,0,3,24,16,21,9.9,1,0,0,3,0,31,14.6,8,.298,.363,.410,.334,111,.338,110,1.4,3.84,0,0,2.6,-1.4,-1.4
110,Justin Mertz,26,,26,25,7,6,0,0,1,3,2,0,0.0,0,1,0,0,0,5,19.2,0,.280,.308,.400,.308,91,.316,92,0.1,3.50,0,0,-0.2,0.0,0.0
578,Dan Midgett,117,108,476,421,103,74,13,0,16,63,60,46,9.7,0,6,0,3,0,95,20.0,10,.245,.326,.390,.314,94,.278,96,2.3,3.94,2,3,-2.0,2.5,1.2
673,Ray Miller,118,118,508,446,95,60,10,0,25,80,65,54,10.6,1,3,0,5,1,208,40.9,9,.213,.299,.404,.304,89,.321,89,1.6,4.16,0,0,-6.5,-1.3,-1.3
1048,Ryan Miller,91,90,326,308,87,64,21,2,0,22,20,11,3.4,0,6,9,1,0,35,10.7,7,.282,.319,.364,.299,86,.318,85,1.2,3.52,0,0,-5.5,-2.7,-2.7
354,Paul Millington,126,99,431,396,102,57,28,1,16,50,58,32,7.4,0,3,2,0,0,101,23.4,9,.258,.318,.455,.332,107,.308,108,0.8,3.89,2,0,4.4,-1.4,-1.2
1377,Ryan Mims,109,109,456,414,109,76,18,0,15,60,57,37,8.1,1,0,1,5,2,64,14.0,24,.263,.320,.415,.316,99,.276,98,2.1,3.84,0,0,-1.1,-0.6,-0.6
625,Aaron Mitchell,108,108,374,340,63,40,14,0,9,34,40,25,6.7,0,1,14,8,1,116,31.0,4,.185,.238,.306,.237,47,.242,42,-0.1,3.85,1,1,-25.5,1.3,0.9
398,Matt Mitchell,102,90,388,342,102,74,12,1,15,52,52,39,10.1,1,5,1,2,0,56,14.4,15,.298,.376,.471,.365,129,.319,132,1.6,3.62,0,0,14.7,-2.1,-2.1
1780,Raffaele Mondello,140,139,525,493,115,95,19,1,0,32,41,29,5.5,0,2,9,1,0,110,21.0,3,.233,.278,.276,.248,52,.299,50,-0.5,3.56,8,2,-31.0,1.3,1.9
871,Shane Moore,138,138,542,485,125,94,16,1,14,51,49,49,9.0,4,8,1,0,0,102,18.8,15,.258,.336,.381,.312,95,.301,95,0.1,3.59,1,0,-3.2,-0.3,-0.4
249,Justin Muirhead,117,117,459,422,104,67,19,0,18,55,47,34,7.4,0,1,1,2,0,130,28.3,11,.246,.303,.419,.311,94,.312,94,2.2,3.88,3,3,-3.0,-1.0,-2.1
2198,Aaron Mullen,139,139,637,565,164,103,33,1,27,76,77,58,9.1,0,11,1,3,0,122,19.2,14,.290,.366,.496,.370,132,.327,135,5.9,3.81,0,0,26.7,-1.2,-1.2
1727,Melvin Munoz,142,142,629,573,146,84,30,4,28,68,81,47,7.5,5,7,0,2,0,149,23.7,4,.255,.318,.468,.330,111,.296,107,3.1,3.73,33,10,5.8,-3.8,-1.2
2315,Brett Needham,130,122,519,456,116,72,26,2,16,61,63,52,10.0,0,9,1,2,0,125,24.1,9,.254,.341,.425,.334,108,.315,110,2.2,3.74,21,8,6.4,-2.7,-2.0
1010,Dylan Nelson,136,135,614,539,139,84,33,3,19,62,77,63,10.3,0,7,0,5,0,103,16.8,11,.258,.340,.436,.336,110,.284,111,4.4,3.82,18,4,8.6,-0.3,1.6
3043,David Orta,123,99,365,333,86,68,14,0,4,32,24,26,7.1,3,1,9,5,0,70,19.2,10,.258,.310,.336,.279,77,.311,71,-0.6,3.61,0,0,-12.1,-2.8,-2.8
1586,Marco Ortega,141,141,539,511,126,91,18,8,9,61,51,22,4.1,1,2,6,4,0,130,24.1,9,.247,.278,.366,.276,74,.311,70,0.6,3.58,3,4,-19.1,-0.4,-2.0
1198,Ben Otwell,139,138,615,557,154,97,36,4,17,53,98,53,8.6,8,2,0,3,1,110,17.9,10,.276,.340,.447,.330,112,.316,107,5.8,3.54,94,17,5.6,3.7,17.5
816,Danny Pagano,53,26,143,133,36,25,9,0,2,23,10,8,5.6,0,0,1,2,0,25,17.5,5,.271,.308,.383,.299,87,.315,85,0.1,3.62,0,1,-2.4,0.5,-0.1
532,Antonio Patino,111,107,414,383,89,58,17,0,14,53,42,27,6.5,0,3,0,1,0,103,24.9,16,.232,.287,.386,.293,82,.281,81,0.8,3.71,0,0,-9.2,-2.5,-2.5
1688,Caleb Pauk,148,146,607,548,140,86,29,1,24,82,76,51,8.4,1,3,0,5,0,140,23.1,23,.255,.320,.443,.327,105,.298,105,0.7,3.93,0,1,3.7,-1.3,-2.2
1892,Jim Payne,143,143,550,498,113,73,18,5,17,57,66,43,7.8,0,7,3,2,0,147,26.7,7,.227,.296,.386,.297,84,.286,84,1.2,3.91,0,1,-10.1,0.9,0.0
156,Christian Peggins,115,115,500,454,127,84,29,1,13,76,58,41,8.2,2,1,0,4,0,89,17.8,13,.280,.338,.434,.331,109,.320,107,2.4,3.75,6,3,4.7,-0.6,-1.0
2538,Estevon Peralta,142,142,560,495,106,70,16,5,15,62,53,56,10.0,0,8,9,1,0,141,25.2,6,.214,.304,.358,.293,80,.268,81,-0.6,3.92,2,2,-12.3,-3.1,-3.9
1387,Carlos Perez,141,140,641,533,130,89,20,3,18,59,78,101,15.8,0,5,0,2,0,131,20.4,15,.244,.368,.394,.339,109,.290,114,3.6,4.22,6,3,10.7,0.6,-0.0
3238,Diego Perez,143,143,541,509,99,53,23,6,17,49,55,29,5.4,1,3,4,0,0,109,20.1,6,.194,.242,.363,.259,62,.214,58,-0.9,3.71,2,4,-26.9,-0.5,-2.3
1689,Leonardo Perez,119,113,508,467,128,69,25,8,26,69,89,32,6.3,0,8,0,1,0,110,21.7,5,.274,.331,.529,.363,129,.307,130,3.2,3.76,19,1,18.5,3.9,7.7
4250,Sal Perez,141,141,597,532,130,86,25,2,17,71,72,57,9.5,0,5,3,3,0,122,20.4,12,.244,.322,.395,.313,94,.285,95,1.0,3.75,11,4,-2.9,-1.5,-1.2
484,Tony Perez,119,119,510,445,89,48,9,1,31,75,67,60,11.8,0,3,0,2,0,211,41.4,9,.200,.298,.434,.316,96,.283,97,2.7,4.14,2,0,-1.5,-2.4,-2.2
2196,Cameron Perry,81,71,300,266,59,35,12,0,12,35,27,28,9.3,1,4,0,2,0,84,28.0,5,.222,.303,.402,.305,90,.273,89,0.1,3.94,0,2,-3.6,-2.2,-3.3
448,Kevin Pettus,138,138,614,568,160,100,37,7,16,73,88,42,6.8,3,1,0,3,0,110,17.9,3,.282,.331,.456,.333,112,.324,109,5.5,3.60,67,15,7.2,1.9,10.2
682,Kevin Pilato,150,150,681,606,162,93,44,2,23,110,77,57,8.4,1,12,0,6,1,116,17.0,13,.267,.339,.460,.342,115,.294,116,1.9,3.72,3,3,13.1,-0.8,-2.0
1060,Yasuo Pimentel,90,34,138,135,25,20,4,0,1,5,10,3,2.2,0,0,1,0,0,47,34.1,3,.185,.203,.237,.193,20,.276,11,-1.3,3.70,0,0,-14.4,-0.9,-0.9
344,Jairo Pino,52,44,188,173,46,33,9,0,4,19,19,13,6.9,1,2,0,0,0,33,17.6,6,.266,.324,.387,.308,93,.309,92,0.5,3.84,1,2,-1.7,-0.3,-1.2
3535,Vicente Pinto,144,144,668,615,150,106,25,3,16,55,67,46,6.9,0,2,1,5,0,143,21.4,6,.244,.296,.372,.291,81,.291,80,0.2,3.78,19,7,-15.6,-2.9,-2.2
1659,Braxton Powers,52,43,180,166,37,30,7,0,0,14,12,12,6.7,1,1,0,1,0,41,22.8,6,.223,.278,.265,.241,50,.294,45,-0.5,3.56,1,0,-11.6,-1.2,-1.1
1012,Sal Prado,141,141,631,572,192,127,35,5,25,100,90,55,8.7,4,2,0,2,0,79,12.5,16,.336,.395,.545,.396,153,.355,153,5.0,3.53,0,1,40.3,-6.7,-7.7
114,Quintino Pratts,104,64,274,252,75,59,11,0,5,22,25,19,6.9,0,2,0,1,0,37,13.5,6,.298,.350,.401,.329,105,.332,106,0.4,3.49,0,3,2.3,-1.9,-3.6
680,Dan Ramirez,150,150,672,604,174,106,41,1,26,97,99,58,8.6,0,6,0,4,0,99,14.7,10,.288,.354,.488,.361,127,.306,129,3.0,3.79,0,1,23.2,-2.9,-3.8
1969,Bryan Randolph,59,35,161,149,38,26,5,0,7,22,16,10,6.2,0,1,0,1,0,28,17.4,5,.255,.304,.430,.315,97,.270,97,0.2,3.40,0,0,-0.5,-0.2,-0.2
1578,Blake Ranieri,135,117,521,457,104,66,18,1,19,78,60,47,9.0,6,16,0,1,0,142,27.3,10,.228,.321,.396,.307,94,.286,91,0.4,3.89,2,2,-5.2,-1.9,-2.7
3087,Steve Raw,45,45,173,157,39,30,5,0,4,18,14,12,6.9,0,4,3,0,0,44,25.4,7,.248,.318,.357,.300,84,.321,86,0.5,3.91,0,0,-2.8,-0.4,-0.4
304,Matt Reichenbach,84,74,310,289,85,54,21,0,10,50,36,18,5.8,0,2,2,1,0,66,21.3,10,.294,.339,.471,.347,118,.350,119,0.2,3.70,0,0,7.1,-1.7,-1.7
2596,Danny Rivera,70,54,225,202,41,27,7,1,6,17,29,22,9.8,1,1,2,0,0,59,26.2,7,.203,.284,.337,.273,69,.255,67,0.5,4.04,2,0,-8.7,-0.6,-0.2
628,Richard Robbins,149,149,677,603,167,94,36,4,33,82,107,67,9.9,0,3,0,4,0,142,21.0,10,.277,.350,.514,.367,132,.310,133,3.2,3.91,3,3,26.9,-4.6,-5.8
3254,Ivan Robles,58,44,171,155,34,23,7,0,4,10,18,14,8.2,1,2,0,0,0,41,24.0,3,.219,.292,.342,.277,73,.273,70,0.5,3.78,0,0,-6.0,0.8,0.8
3071,Brian Rodriguez,108,92,408,381,86,58,17,0,11,34,48,19,4.7,1,8,1,0,0,95,23.3,9,.226,.277,.357,.276,71,.273,69,-0.3,3.61,8,3,-14.7,-0.1,0.1
22,Sergio Rodriguez,105,79,370,335,91,61,17,1,12,54,45,31,8.4,0,2,0,2,0,75,20.3,7,.272,.335,.436,.333,108,.316,109,0.4,3.68,6,3,4.3,-3.9,-4.2
590,Steve Rollison,120,114,474,413,110,75,22,1,12,54,63,47,9.9,3,10,3,4,0,80,16.9,16,.266,.352,.412,.331,108,.302,107,0.6,3.73,1,0,4.4,-1.2,-1.3
352,Alex Ruiz,141,141,612,548,134,82,23,6,23,74,78,54,8.8,5,3,0,7,0,134,21.9,5,.245,.312,.434,.314,101,.279,96,1.8,3.67,6,8,-2.5,0.5,-2.4
3610,Dario Ruiz,44,44,156,144,30,26,1,0,3,11,10,12,7.7,0,0,1,0,0,37,23.7,2,.208,.269,.278,.246,50,.260,49,-0.0,3.66,1,0,-9.4,0.1,0.2
1854,William Ruiz,54,54,200,188,46,35,8,0,3,16,22,11,5.5,0,1,1,0,0,41,20.5,11,.245,.290,.335,.275,70,.299,69,0.5,3.71,0,0,-7.3,-0.8,-0.8
767,Guillermo Saldana,60,56,204,193,37,25,6,0,6,21,15,10,4.9,0,0,3,1,0,101,49.5,4,.192,.230,.316,.237,47,.356,42,-0.7,4.23,1,0,-13.9,-1.5,-1.4
1144,Antonio Sanchez,148,146,617,563,135,89,28,3,15,70,56,47,7.6,2,3,0,4,0,155,25.1,17,.240,.300,.380,.294,84,.302,82,-1.0,3.75,0,0,-13.1,-2.5,-2.5
258,Willie Sanchez,137,137,656,603,165,114,29,4,18,56,89,50,7.6,0,2,1,1,0,112,17.1,11,.274,.331,.425,.327,104,.310,105,0.6,3.71,8,9,4.5,-5.4,-8.4
1001,Jamie Sandy,117,117,493,438,112,83,21,0,8,42,44,50,10.1,7,2,0,3,0,108,21.9,20,.256,.333,.358,.297,89,.320,84,1.9,3.71,1,2,-9.1,0.4,-0.7
2246,Mario Santiago,104,76,330,296,77,52,16,2,7,27,51,27,8.2,0,5,0,2,0,77,23.3,6,.260,.330,.399,.319,98,.327,99,1.1,3.79,11,2,-0.2,1.1,2.5
2147,Graig Saunders,70,66,266,242,73,49,13,1,10,32,26,18,6.8,0,4,2,2,0,66,24.8,6,.302,.357,.488,.362,128,.375,129,0.7,3.83,1,0,9.4,-1.1,-1.0
627,Jonathan Schwarz,149,149,640,550,138,61,21,2,54,136,88,79,12.3,20,6,0,5,0,264,41.2,8,.251,.348,.591,.370,150,.354,135,3.3,4.18,1,1,26.7,0.2,-0.4
2589,Casey Scroggins,67,60,260,235,69,49,13,2,5,32,30,18,6.9,0,5,0,2,0,49,18.8,1,.294,.354,.430,.340,113,.350,114,0.5,3.68,4,3,4.6,-1.9,-2.6
722,Nick Seal,102,85,363,338,79,44,25,1,9,37,37,25,6.9,1,0,3,0,0,65,17.9,8,.234,.287,.393,.292,83,.265,80,-1.0,3.66,0,0,-8.2,-2.4,-2.4
1531,Antonio Sevilla,88,62,271,247,56,31,13,0,12,24,30,23,8.5,1,1,1,0,0,60,22.1,1,.227,.295,.425,.308,93,.251,92,0.5,3.72,4,0,-2.5,1.6,2.4
1776,Adam Short,79,57,262,241,59,37,12,0,10,29,21,17,6.5,1,3,0,1,0,55,21.0,8,.245,.302,.419,.308,94,.277,92,0.2,3.82,0,0,-2.4,0.4,0.4
1237,Edward Silva,118,118,473,435,105,70,19,1,15,56,49,32,6.8,2,4,1,2,0,82,17.3,18,.241,.298,.393,.297,87,.265,84,2.3,3.75,1,0,-8.7,0.6,0.5
2817,David Simmons,143,143,652,602,162,98,31,5,28,66,88,45,6.9,1,4,4,1,0,120,18.4,6,.269,.324,.477,.341,114,.295,115,2.7,3.62,15,6,11.6,-1.1,-0.9
2371,Dave Singletary,143,143,615,540,133,84,28,3,18,64,85,64,10.4,4,6,0,5,0,109,17.7,11,.246,.330,.409,.318,100,.275,98,0.8,3.96,10,8,-0.8,0.3,-1.7
1059,George Smith,142,142,618,512,122,62,24,1,35,82,110,97,15.7,3,6,0,3,0,209,33.8,12,.238,.364,.494,.365,131,.321,132,4.9,4.22,4,0,23.5,3.8,4.3
447,John Sommers,149,149,661,552,144,66,30,1,47,107,97,97,14.7,6,8,0,4,0,159,24.1,10,.261,.377,.574,.393,154,.277,151,5.5,4.18,1,0,40.7,-0.6,-0.8
2304,Dashawn Spann,88,83,353,321,74,53,16,0,5,29,33,26,7.4,0,3,0,3,0,84,23.8,11,.231,.292,.327,.274,69,.294,68,-1.1,3.67,0,0,-13.3,0.1,0.1
1049,Steve Stacy,80,72,289,271,65,48,11,0,6,25,23,15,5.2,0,2,2,1,0,64,22.1,8,.240,.284,.347,.276,71,.292,69,0.6,3.61,0,0,-10.4,-0.4,-0.4
118,Christian Staer,142,142,622,565,145,99,23,10,13,59,69,50,8.0,1,5,0,2,1,128,20.6,9,.257,.322,.402,.313,96,.310,95,1.8,3.82,13,7,-3.0,1.4,0.7
2219,Steve Stalder,59,54,206,197,51,31,14,0,6,29,19,7,3.4,0,0,1,2,0,40,19.4,2,.259,.282,.421,.299,88,.294,85,0.2,3.59,0,0,-3.5,-3.5,-3.5
1528,Bob Stanton,142,142,610,553,135,91,26,4,14,55,69,48,7.9,2,4,0,5,0,138,22.6,6,.244,.307,.382,.298,86,.298,84,1.9,3.80,26,8,-11.0,0.1,2.0
2846,Joel Starcher,95,44,200,183,54,43,5,0,6,24,21,15,7.5,0,0,0,2,0,45,22.5,3,.295,.345,.421,.332,108,.358,109,0.4,3.87,1,0,2.2,0.3,0.4
1912,Matthew Sutton,86,21,127,114,24,14,6,0,4,9,9,10,7.9,0,1,0,2,0,30,23.6,4,.211,.276,.368,.279,74,.244,71,-0.5,3.98,0,0,-4.2,-1.3,-1.3
2091,Dave Swanson,119,116,491,436,113,73,22,0,18,73,53,48,9.8,1,2,0,5,1,96,19.6,10,.259,.332,.433,.329,107,.291,107,-0.1,3.77,8,9,4.1,-5.9,-8.8
1013,Chris Taylor,150,150,632,576,153,107,25,0,21,71,63,47,7.4,0,1,1,8,1,118,18.7,17,.266,.318,.418,.317,99,.297,98,1.0,3.86,2,2,-0.9,-1.8,-2.8
868,Mike Thome,99,72,327,304,92,67,10,0,15,43,42,17,5.2,0,6,1,0,0,70,21.4,5,.303,.352,.484,.360,125,.352,128,1.2,3.60,3,2,11.0,-0.8,-1.3
1146,Alex Torres,135,135,623,560,165,117,26,0,22,68,91,54,8.7,3,4,0,5,1,114,18.3,14,.295,.358,.459,.349,121,.333,121,3.7,3.69,21,7,15.5,-0.6,0.5
1106,John Trager,90,35,162,146,28,20,4,0,4,10,9,16,9.9,1,0,0,0,0,48,29.6,2,.192,.272,.301,.253,56,.255,53,-0.4,3.80,0,0,-8.9,-0.3,-0.3
62,John Trudeau,119,119,503,415,118,83,13,0,22,84,64,81,16.1,0,4,0,3,0,102,20.3,15,.284,.404,.475,.382,139,.327,144,5.1,4.11,1,0,26.4,-4.6,-4.8
681,Mike Tucker,136,136,654,563,158,105,25,4,24,84,101,85,13.0,4,2,0,4,0,82,12.5,11,.281,.375,.467,.360,128,.291,128,3.6,3.81,33,10,22.1,2.5,5.0
355,Ryan Turner,142,141,601,554,154,109,26,3,16,75,64,38,6.3,1,2,0,7,0,67,11.1,12,.278,.323,.422,.320,101,.289,100,0.8,3.60,0,0,0.2,1.9,1.9
1784,Jared Tyler,32,23,98,90,20,15,1,0,4,10,5,5,5.1,0,1,0,2,0,29,29.6,5,.222,.265,.367,.272,70,.271,66,0.2,4.10,1,1,-3.8,-0.6,-1.0
1433,Lorenzo Vaca,139,139,640,568,150,93,29,4,24,74,94,65,10.2,0,4,0,3,1,90,14.1,9,.264,.342,.456,.344,115,.276,117,2.5,3.78,14,5,13.2,4.0,4.4
3589,Robert Vaca,100,82,325,299,57,36,11,4,6,23,31,15,4.6,0,6,2,5,0,76,23.4,9,.191,.240,.314,.241,50,.230,45,-1.3,3.73,0,0,-21.1,-1.9,-1.9
2470,Charlie Vaillancourt,51,43,181,166,48,37,4,0,7,18,26,11,6.1,2,4,0,0,0,41,22.7,6,.289,.348,.440,.335,113,.347,111,1.4,3.42,0,0,2.4,1.5,1.5
2779,Willie Valeriand,108,108,393,372,65,48,8,2,7,30,23,14,3.6,0,5,6,2,0,102,26.0,8,.175,.214,.263,.210,29,.219,23,-1.1,3.72,0,0,-35.5,-0.7,-0.7
1771,Jeremy Vande Zande,119,119,452,400,84,64,10,0,10,34,32,43,9.5,0,5,2,4,0,115,25.4,9,.210,.292,.310,.270,65,.265,65,0.9,3.95,2,0,-18.3,-3.0,-2.8
308,Carlos Vasquez,17,1,18,15,5,1,3,0,1,9,3,3,16.7,0,0,0,0,0,5,27.8,0,.333,.444,.733,.483,213,.444,214,0.3,4.39,0,0,2.4,0.1,0.1
298,Oscar Vazquez,149,149,656,552,142,78,26,0,38,105,94,86,13.1,1,7,0,11,0,106,16.2,14,.257,.358,.511,.368,133,.248,133,2.8,3.92,1,0,26.3,-4.0,-4.2
1604,Tony Vega,78,30,164,147,40,24,6,1,9,27,23,14,8.5,1,3,0,0,0,41,25.0,6,.272,.348,.510,.362,130,.320,129,0.9,3.84,0,0,5.8,-0.7,-0.7
1556,Jesus Velazquez,139,139,666,610,146,104,26,3,13,55,80,40,6.0,3,12,0,4,0,136,20.4,14,.239,.297,.356,.284,77,.286,75,-1.5,3.67,19,5,-19.7,0.6,2.3
1951,Kellen Virgilio,146,139,588,509,115,73,24,1,17,51,71,64,10.9,2,11,2,4,0,136,23.1,14,.226,.323,.377,.307,91,.272,91,-0.4,3.89,15,5,-5.9,-0.3,0.4
1756,Andy Vizcarra,139,139,591,548,145,95,27,1,22,82,71,33,5.6,1,5,5,5,0,113,19.1,19,.265,.310,.438,.319,101,.294,99,1.5,3.70,3,1,-0.0,-2.8,-2.9
