ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
2575,Matt Johnson,6,1,65,0,9,7,1,1,0,0,.889,1.29,0.2,1.022,5,2,56.0,0,0,85.7%,7,6,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
379,Ken Johnson,20,1,33,33,24,12,12,0,2,0,1.000,1.09,1.0,1.249,32,9,198.0,0,0,100.0%,6,6,100.0%,2,2,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,1.6,0.0
2825,Danny Johnson,10,1,32,32,20,15,5,0,0,0,1.000,0.91,0.3,1.158,28,7,198.1,0,0,93.3%,15,14,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.1,0.0
670,Manny Jimenez,9,1,52,0,4,2,2,0,0,0,1.000,0.72,0.8,1.022,6,3,50.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
1090,Juan Jaramillo,9,1,34,0,5,5,0,0,0,0,1.000,0.87,0.2,1.022,1,0,51.2,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
905,David James,9,1,74,0,5,4,0,1,0,0,.800,0.49,-0.5,1.022,4,0,73.1,0,0,100.0%,3,3,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
1039,Corey Jackson,11,1,33,33,22,11,11,0,0,0,1.000,1.01,0.4,1.022,8,3,197.0,0,0,90.9%,11,10,0.0%,0,0,33.3%,3,1,0.0%,0,0,0.0%,0,0,0,1.5,0.0
1987,Roberto Iniguez,8,1,60,0,6,4,1,1,0,0,.833,0.94,-0.2,.766,0,0,48.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,-0.4,0.0
2295,Justin Hughes,8,1,32,32,22,15,5,2,1,0,.909,1.04,-1.4,.949,20,3,173.0,0,0,92.3%,13,12,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.9,0.0
1464,Kyle Howlett,15,1,69,0,5,2,3,0,0,0,1.000,0.66,0.0,1.022,2,0,68.0,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1179,Daniel Howell,13,1,31,0,6,3,2,1,2,0,.833,0.82,-0.2,.681,2,1,55.0,0,0,66.7%,3,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
53,Trevor Hollett,10,1,59,0,6,4,2,0,1,0,1.000,0.86,0.5,1.362,7,2,63.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,-0.4,0.0
1044,Mark Hogg,12,1,84,0,13,8,4,1,0,0,.923,1.01,-1.1,1.022,9,0,107.0,0,0,88.9%,9,8,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1273,Roy Hoffman,11,1,32,32,24,14,10,0,0,0,1.000,1.12,1.5,1.115,12,4,192.0,0,0,100.0%,5,5,100.0%,7,7,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
712,Jordan Hines,10,1,75,0,7,6,1,0,0,0,1.000,0.82,0.5,1.022,3,1,76.2,0,0,100.0%,3,3,0.0%,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
2764,Phil Hiller,7,1,60,0,7,5,2,0,1,0,1.000,1.43,0.0,1.277,3,0,44.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-1.4,0.0
2215,Paul Higgins,7,1,73,0,8,5,2,1,0,0,.875,0.88,0.3,.851,6,3,71.1,0,0,83.3%,6,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1041,Dan Hicken,16,1,72,0,9,5,4,0,1,0,1.000,0.89,0.6,1.192,0,0,91.0,0,0,100.0%,7,7,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
1224,Ryan Herrington,10,1,32,32,16,8,5,3,0,0,.812,0.66,-1.4,.786,14,4,178.1,0,0,63.6%,11,7,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.4,0.0
1271,Alex Herrera,11,1,33,33,19,11,8,0,0,0,1.000,0.80,-0.5,1.022,31,8,214.1,0,0,90.0%,10,9,75.0%,4,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,1.8,0.0
2072,Ramon Hernandez,6,1,60,0,8,2,6,0,0,0,1.000,1.21,0.9,3.065,2,1,59.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
614,Miguel Hernandez,11,1,54,0,7,1,5,1,0,0,.857,0.71,-0.1,1.022,7,2,76.1,0,0,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
1741,Luis Hernandez,7,1,60,0,6,3,3,0,1,0,1.000,0.73,-0.9,1.022,11,1,73.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
481,Joaquin Hernandez,9,1,33,33,30,19,11,0,0,0,1.000,1.47,0.2,1.082,22,5,183.2,0,0,100.0%,15,15,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.1,0.0
1869,Esteban Hernandez,8,1,32,32,19,11,8,0,0,0,1.000,1.05,0.3,1.022,7,2,162.1,0,0,100.0%,8,8,50.0%,2,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,1.1,0.0
2076,Cody Hensley,7,1,49,0,6,4,1,1,0,0,.833,0.59,-0.6,.817,2,0,76.2,0,0,100.0%,3,3,33.3%,3,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
1182,Adam Heckt,6,1,64,0,13,7,3,3,1,0,.769,1.44,-1.3,.715,3,0,62.2,0,0,83.3%,6,5,60.0%,5,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
3027,Nate Harville,11,1,89,0,11,6,4,1,0,0,.909,0.94,-0.4,1.022,7,1,95.2,0,0,100.0%,6,6,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1.1,0.0
1561,Mike Hancock,6,1,33,33,22,12,7,3,0,0,.864,0.87,0.5,.937,10,4,197.2,0,0,77.8%,9,7,80.0%,5,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
2601,Heinz Hall,9,1,67,0,7,3,4,0,0,0,1.000,0.86,0.2,1.362,6,1,73.2,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.5,0.0
947,Edgar Guzman,5,1,61,0,11,10,0,1,1,0,.909,1.44,1.0,1.135,3,2,62.2,0,0,88.9%,9,8,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.1,0.0
660,Bill Guzman,15,1,61,0,6,3,2,1,1,0,.833,0.60,-0.8,.766,6,0,74.2,0,0,100.0%,3,3,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.7,0.0
1567,Matt Gutzman,8,1,59,0,8,5,2,1,0,0,.875,1.15,-0.0,1.022,4,1,54.2,0,0,83.3%,6,5,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1231,Steve Gutierrez,8,1,33,33,18,10,8,0,2,0,1.000,0.93,0.2,1.022,16,5,173.1,0,0,90.0%,10,9,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,2.3,0.0
3129,Keith Guilfoy,5,1,32,32,22,16,5,1,2,0,.955,1.04,1.6,1.100,18,7,181.0,0,0,100.0%,11,11,66.7%,3,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.8,0.0
482,Justin Griffin,9,1,70,0,8,4,3,1,0,0,.875,0.93,-0.3,1.022,4,0,67.2,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
2349,Mike Greve,8,1,41,0,4,3,1,0,0,0,1.000,0.55,0.3,1.022,3,1,66.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
286,Marc Greene,20,1,51,0,10,5,3,2,0,0,.800,0.96,0.6,.766,9,5,74.2,0,0,66.7%,6,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
2858,Clay Gordon,7,1,33,33,28,14,13,1,0,0,.964,1.17,-1.0,.949,24,5,208.0,0,0,91.7%,12,11,50.0%,2,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.3,0.0
245,Rich Gonzalez,17,1,69,0,4,2,2,0,0,0,1.000,0.55,0.1,1.533,3,0,65.0,0,0,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
2849,Ignacio Gonzalez,6,1,32,32,22,12,9,1,3,0,.955,0.98,-0.4,1.022,19,4,193.0,0,0,93.3%,15,14,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
3133,David Gonzalez,4,1,33,33,18,5,12,1,1,0,.944,0.85,0.7,1.022,12,4,180.2,0,0,100.0%,3,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
665,Ben Goldstein,7,1,33,33,14,7,7,0,0,0,1.000,0.70,0.6,1.533,18,4,179.2,0,0,100.0%,7,7,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
2323,Brian Gillum,7,1,73,0,5,3,1,1,0,0,.800,0.53,0.1,1.022,3,1,67.1,0,0,100.0%,3,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
853,Justin Gill,8,1,59,0,11,5,4,2,0,0,.818,1.38,-0.1,.894,1,0,58.2,0,0,100.0%,5,5,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
942,Jeff Giddens,15,1,46,0,1,1,0,0,1,0,1.000,0.13,0.4,1.022,1,1,71.2,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
624,Jordan Gawronski,6,1,62,0,5,3,1,1,0,0,.800,0.55,-0.6,.681,3,0,65.0,0,0,50.0%,2,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1930,Brian Garver,10,1,49,0,9,4,5,0,0,0,1.000,1.09,-0.8,1.022,4,0,74.1,0,0,71.4%,7,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
2967,Tim Garrett,12,1,32,32,23,14,8,1,0,0,.957,1.18,2.3,1.022,19,11,168.0,0,0,66.7%,12,8,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.4,0.0
2430,Danny Garibay,4,1,33,33,10,7,3,0,1,0,1.000,0.49,0.4,1.022,14,5,183.1,0,0,87.5%,8,7,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.5,0.0
4079,Ruben Garcia,5,1,32,32,19,14,5,0,1,0,1.000,0.92,0.0,1.257,18,3,186.0,0,0,86.7%,15,13,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,0.7,0.0
945,Oscar Garcia,7,1,32,32,12,8,3,1,1,0,.917,0.53,0.1,1.168,21,5,185.1,0,0,100.0%,6,6,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
717,Leo Garcia,13,1,32,32,15,11,2,2,0,0,.867,0.66,0.8,.851,9,4,177.0,0,0,100.0%,7,7,75.0%,4,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-2.0,0.0
4114,Israel Garcia,3,1,33,33,24,12,11,1,0,0,.958,1.09,-1.6,.943,17,4,189.1,0,0,76.9%,13,10,40.0%,5,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,2.3,0.0
3607,Israel Garcia,2,1,32,32,20,12,8,0,1,0,1.000,0.94,-1.7,1.107,25,2,192.0,0,0,100.0%,10,10,100.0%,1,1,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.9,0.0
755,Eddie Garcia,12,1,32,32,25,16,9,0,0,0,1.000,1.21,2.2,1.090,10,5,186.2,0,0,100.0%,13,13,100.0%,2,2,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
1415,Dave Garcia,9,1,32,32,16,10,5,1,1,0,.938,0.66,0.9,.920,11,5,205.1,0,0,83.3%,6,5,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,2.6,0.0
2709,Bill Garcia,7,1,35,0,4,1,3,0,0,0,1.000,0.60,-0.4,1.022,7,1,60.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1596,Marco Galvan,7,1,33,33,21,15,5,1,2,0,.952,0.96,-0.2,.958,17,4,187.1,0,0,90.9%,11,10,100.0%,3,3,100.0%,3,3,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
2715,Emilio Fuentes,9,1,67,0,6,4,2,0,0,0,1.000,0.76,0.5,1.022,5,2,71.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1701,Alvaro Fuentes,7,1,56,0,8,5,3,0,2,0,1.000,1.23,0.7,1.022,4,3,58.2,0,0,75.0%,4,3,50.0%,2,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.1,0.0
2239,Jason Fries,9,1,41,0,6,2,4,0,0,0,1.000,0.81,0.4,1.022,5,2,66.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
2292,Tom Frey,8,1,66,0,5,5,0,0,0,0,1.000,0.62,0.2,1.022,4,1,73.0,0,0,100.0%,3,3,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.8,0.0
1326,Rob Ford,13,1,66,0,5,1,4,0,1,0,1.000,0.70,0.0,1.022,0,0,64.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
56,Marcus Ford,12,1,55,0,3,3,0,0,0,0,1.000,0.51,-0.2,.681,4,1,52.2,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.9,0.0
3633,Alex Fischer,9,1,46,0,4,1,3,0,0,0,1.000,1.10,-0.1,1.022,2,0,32.2,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
1543,Matt Faust,8,1,43,0,6,2,3,1,1,0,.833,0.63,0.2,.681,10,4,71.2,0,0,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.8,0.0
2821,Bryan Fabrique,6,1,80,0,12,10,2,0,0,0,1.000,1.29,0.7,1.124,11,3,84.0,0,0,100.0%,8,8,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
661,Joe Espinho,16,1,41,0,7,4,3,0,0,0,1.000,1.01,-0.2,1.022,3,0,62.1,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
425,Jacquot Esparza,6,1,32,32,17,9,5,3,0,0,.824,0.76,0.0,.894,14,4,166.0,0,0,100.0%,7,7,75.0%,4,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.7,0.0
2099,Ben Eells,6,1,77,0,8,3,4,1,0,0,.875,1.02,0.1,1.022,3,1,61.2,0,0,83.3%,6,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
715,Kevin Dykstra,15,1,59,0,5,3,1,1,0,0,.800,0.59,0.7,1.022,3,2,61.1,0,0,100.0%,2,2,0.0%,1,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.3,0.0
1133,Nick Duncan,11,1,32,32,22,11,9,2,0,0,.909,0.97,-0.6,.851,15,5,185.1,0,0,72.7%,11,8,60.0%,5,3,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.8,0.0
289,David Duncan,17,1,68,0,5,4,1,0,0,0,1.000,0.64,0.6,1.022,4,2,70.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
3693,Roy Duna,6,1,94,0,10,6,4,0,0,0,1.000,1.06,0.8,1.022,18,6,84.2,0,0,100.0%,4,4,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
59,Carlos Dorado,10,1,60,0,5,5,0,0,1,0,1.000,0.78,-0.1,1.022,3,0,58.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.3,0.0
2433,Frank Dixon,5,1,32,32,12,5,7,0,0,0,1.000,0.61,-1.4,1.022,24,5,177.0,0,0,60.0%,5,3,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1534,Omar Disla,10,1,61,0,16,10,6,0,2,0,1.000,2.08,1.5,1.022,5,4,69.1,0,0,100.0%,6,6,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
2716,Jorge Diaz,7,1,32,32,18,12,4,2,1,0,.889,0.79,0.1,.817,8,3,182.2,0,0,93.8%,16,15,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,-0.8,0.0
2040,John Deneau,7,1,32,32,21,11,9,1,0,0,.952,0.93,-2.7,.949,34,4,193.0,0,0,91.7%,12,11,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.5,0.0
4443,Rich DeMeo,3,1,53,0,1,1,0,0,0,0,1.000,0.23,0.2,1.022,3,1,40.0,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
3868,John Degnan,3,1,32,32,22,12,8,2,2,0,.909,0.90,-0.3,.885,7,2,199.2,0,0,81.2%,16,13,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
1959,Mike Decker,8,1,67,0,7,5,2,0,0,0,1.000,0.86,0.7,1.022,4,2,73.1,0,0,100.0%,4,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
3756,Donovan DeBolt,6,1,71,0,8,3,5,0,0,0,1.000,1.04,0.6,1.022,4,2,69.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
811,Rob DeAcetis,15,1,35,0,4,4,0,0,0,0,1.000,0.89,0.3,1.022,3,1,40.2,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
2991,Carlos de Leon,8,1,24,0,5,2,3,0,0,0,1.000,1.07,0.3,1.022,2,1,42.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
858,Alex de Cruz,12,1,40,0,4,4,0,0,0,0,1.000,0.62,0.7,1.022,7,3,57.2,0,0,100.0%,3,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
1421,Dexter Davis,17,1,67,0,9,8,1,0,2,0,1.000,1.26,-0.1,1.022,4,0,64.1,0,0,100.0%,5,5,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
1126,Jim Curtis,21,1,36,0,2,0,1,1,0,0,.500,0.17,-1.3,.341,3,0,52.1,0,0,50.0%,2,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
1086,Jerry Cruz,7,1,32,32,23,13,10,0,2,0,1.000,1.13,0.5,1.022,16,5,182.2,0,0,91.7%,12,11,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1317,Shane Crumpacker,10,1,32,32,27,18,7,2,4,0,.926,1.18,1.5,1.090,23,9,190.1,0,0,92.3%,13,12,60.0%,5,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.4,0.0
3933,John Crabtree,10,1,61,0,6,5,1,0,1,0,1.000,0.92,-0.1,1.022,3,1,59.0,0,0,80.0%,5,4,0.0%,1,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.1,0.0
378,Ricardo Covarrubias,12,1,32,32,16,9,7,0,1,0,1.000,0.76,-0.3,1.314,28,6,189.0,0,0,90.0%,10,9,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.9,0.0
1135,Dave Court,12,1,60,0,8,3,4,1,0,0,.875,0.96,-0.0,.681,3,1,65.2,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.4,0.0
2856,Carlos Cortez,7,1,32,32,25,15,9,1,1,0,.960,1.09,2.5,1.107,10,6,199.0,0,0,100.0%,13,13,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
238,Chris Corpman,4,1,32,32,25,9,15,1,1,0,.960,1.35,-0.0,.920,5,1,160.1,0,0,90.0%,10,9,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.7,0.0
1140,Bob Corfield,18,1,58,0,8,4,3,1,1,0,.875,1.07,0.9,.817,5,4,58.2,0,0,83.3%,6,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.4,0.0
1227,Alexis Cordero,7,1,34,0,4,3,1,0,0,0,1.000,0.67,0.4,1.022,5,2,54.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.0,0.0
2149,Mike Cooney,8,1,63,0,6,2,4,0,0,0,1.000,0.83,-0.9,1.022,9,1,65.1,0,0,50.0%,2,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
859,Carlos Contreras,15,1,61,0,7,5,2,0,1,0,1.000,1.12,0.5,1.022,2,1,56.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
2020,Sam Conrad,7,1,67,0,5,1,3,1,1,0,.800,0.56,0.5,1.022,3,2,64.2,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
2350,Bobby Cole,8,1,69,0,7,5,2,0,0,0,1.000,0.91,0.4,1.022,2,1,69.0,0,0,75.0%,4,3,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
1375,Michael Cloyd,22,1,41,0,2,2,0,0,0,0,1.000,0.44,1.0,1.022,4,3,41.1,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,-0.1,0.0
1088,D.J. Christopherson,11,1,59,0,12,8,4,0,2,0,1.000,2.08,0.2,1.022,6,1,52.0,0,0,100.0%,5,5,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,-0.4,0.0
1674,Khoi Choi,8,1,56,0,11,3,7,1,0,0,.909,1.12,-0.1,1.022,3,1,80.0,0,0,60.0%,5,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.4,0.0
58,Juan Chinchilla,13,1,64,0,3,1,2,0,0,0,1.000,0.47,0.0,1.022,1,0,58.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.3,0.0
807,Bill Chavez,6,1,67,0,13,6,5,2,0,0,.846,1.63,-0.7,.851,5,0,60.2,0,0,75.0%,4,3,100.0%,2,2,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,-0.5,0.0
2459,David Charity,6,1,32,32,27,14,11,2,4,0,.926,1.36,-0.5,.943,15,4,166.0,0,0,92.3%,13,12,50.0%,2,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,1.3,0.0
2879,Terry Chapman,6,1,32,32,16,8,8,0,1,0,1.000,0.79,1.3,1.149,8,4,182.1,0,0,77.8%,9,7,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,-0.5,0.0
1276,Josh Chapman,10,1,56,0,5,4,1,0,0,0,1.000,0.73,-0.2,1.022,1,0,61.2,0,0,100.0%,3,3,50.0%,2,1,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,-0.7,0.0
4172,Josh Champion,11,1,52,0,9,6,2,1,1,0,.889,0.90,0.3,1.277,10,3,80.0,0,0,83.3%,6,5,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,0,0,0,0.5,0.0
2629,Adam Cekander,5,1,32,32,35,21,11,3,4,0,.914,1.49,-1.0,.968,10,1,193.0,0,0,89.5%,19,17,50.0%,4,2,50.0%,2,1,100.0%,1,1,0.0%,0,0,0,-0.7,0.0
1931,Miguel Castillo,9,1,60,0,4,2,2,0,1,0,1.000,0.63,1.5,2.043,9,5,57.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1459,Alex Castaneda,12,1,39,0,8,3,3,2,1,0,.750,0.81,-1.2,.000,4,1,66.1,0,0,66.7%,3,2,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
2907,Denny Cartagena,9,1,54,0,2,1,1,0,0,0,1.000,0.24,0.0,1.022,3,1,76.0,0,0,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.8,0.0
2939,Marco Carrillo,5,1,32,32,21,11,8,2,2,0,.905,0.97,2.5,.949,18,10,176.0,0,0,100.0%,9,9,50.0%,2,1,100.0%,4,4,0.0%,0,0,0.0%,0,0,0,0.1,0.0
1515,Jacob Carnes,10,1,69,0,4,2,2,0,0,0,1.000,0.50,0.9,1.022,2,2,72.1,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
3452,Andres Carmona,9,1,32,32,16,10,4,2,1,0,.875,0.74,-0.4,.929,26,8,169.1,0,0,76.9%,13,10,100.0%,1,1,50.0%,2,1,0.0%,0,0,0.0%,0,0,0,1.2,0.0
1226,Seth Carlisle,4,1,32,32,13,7,5,1,0,0,.923,0.58,-0.9,.766,7,1,186.1,0,0,87.5%,8,7,0.0%,1,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,1.5,0.0
2265,Faustino Camara,7,1,32,32,14,5,8,1,0,0,.929,0.61,-0.3,.876,15,4,191.2,0,0,80.0%,5,4,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,1.1,0.0
