ID,Name,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,BB%,IBB,HP,SH,SF,CI,SO,SO%,GIDP,AVG,OBP,SLG,wOBA,OPS+,BABIP,wRC+,WAR,PI/PA,SB,CS,BatR,UBR,BsR
6971,Harrison Lombardi,25,14,65,57,12,10,1,0,1,5,6,6,9.2,1,2,0,0,0,7,10.8,4,.211,.308,.281,.259,62,.224,58,-0.3,3.12,0,0,-3.2,0.4,0.4
6820,Mario Lopez,135,135,519,470,87,72,7,1,7,35,46,46,8.9,0,0,2,3,1,129,24.9,3,.185,.256,.249,.229,38,.237,37,-4.9,3.97,3,1,-39.0,-1.5,-1.6
6501,Willie Lopez,13,3,20,20,4,4,0,0,0,2,0,0,0.0,0,0,0,0,0,3,15.0,1,.200,.200,.200,.175,9,.235,0,-0.2,3.05,0,0,-2.4,-0.0,-0.0
6979,Ray Lucas,137,137,641,580,141,86,20,9,26,63,100,46,7.2,0,12,0,3,0,176,27.5,0,.243,.310,.443,.321,101,.302,101,0.8,3.79,55,13,1.5,-4.0,2.3
7102,John Lynch,89,17,121,111,20,15,1,2,2,7,9,8,6.6,0,1,0,1,0,29,24.0,4,.180,.240,.279,.229,40,.222,37,-0.8,3.90,0,1,-9.1,-0.1,-0.7
7081,Brent Majesky,148,148,598,568,119,84,19,0,16,57,57,20,3.3,1,5,1,5,0,142,23.7,18,.210,.241,.327,.243,52,.248,47,-3.7,3.44,0,0,-37.8,-3.5,-3.5
7235,Brian Manor,143,143,570,521,144,107,24,4,9,54,60,41,7.2,0,3,1,5,0,117,20.5,9,.276,.330,.390,.312,95,.338,95,0.5,3.62,8,2,-3.2,-0.6,-0.1
7126,Ross Marotta,150,150,657,569,170,104,35,4,27,79,85,81,12.3,3,4,0,3,1,115,17.5,16,.299,.388,.517,.382,143,.333,144,4.7,3.83,2,2,34.8,-2.2,-3.2
7105,Ben Martin,143,143,461,413,73,51,13,5,4,23,49,47,10.2,0,1,13,0,0,104,22.6,5,.177,.262,.262,.238,43,.226,43,0.3,3.89,8,2,-31.3,-2.8,-2.1
7078,Elias Martinez,56,41,177,168,41,31,9,1,0,17,17,7,4.0,0,1,3,1,0,34,19.2,7,.244,.277,.310,.256,59,.304,56,-1.0,3.38,1,0,-9.3,-1.4,-1.3
6668,Mike Martinez,14,10,43,40,5,4,0,0,1,1,3,2,4.7,0,1,1,0,0,13,30.2,3,.125,.186,.200,.176,5,.154,0,-0.4,4.28,0,0,-5.1,0.0,0.0
6582,Tyler Mash,124,120,467,434,98,69,17,0,12,37,41,26,5.6,1,4,0,3,0,138,29.6,7,.226,.274,.348,.268,67,.300,64,-1.8,3.92,0,0,-19.7,-2.1,-2.1
6924,Chris Mashburn,144,143,546,511,101,66,13,3,19,62,40,31,5.7,1,3,0,1,0,191,35.0,8,.198,.247,.346,.255,59,.272,55,-2.3,3.94,0,0,-29.3,-2.1,-2.1
7202,Brian Matthews,115,115,497,438,115,65,25,1,24,83,77,50,10.1,3,3,0,6,0,77,15.5,11,.263,.338,.489,.345,120,.265,118,3.7,3.85,1,4,11.1,-2.0,-4.1
6579,Mike Mazur,120,118,514,472,152,92,28,3,29,82,81,37,7.2,0,3,0,2,1,87,16.9,13,.322,.374,.578,.399,153,.344,156,6.6,3.68,2,1,34.6,1.3,1.0
7187,Ron McAdory,139,138,630,574,186,118,30,2,36,122,105,43,6.8,0,1,0,12,0,108,17.1,31,.324,.365,.571,.389,148,.339,149,5.8,3.69,15,6,37.4,-3.5,-3.3
6787,Jeremy McBride,115,115,483,446,136,95,27,2,12,59,50,25,5.2,2,8,0,4,0,79,16.4,17,.305,.350,.455,.341,116,.345,116,3.9,3.57,2,0,9.3,-3.1,-2.9
7154,Ryan McCain,145,145,653,549,150,96,27,3,24,82,92,101,15.5,1,2,0,1,0,119,18.2,9,.273,.387,.464,.368,130,.310,134,4.2,4.11,3,1,26.9,-1.6,-1.9
7255,Ryan McCullough,47,45,174,165,26,19,5,2,0,12,10,8,4.6,0,1,0,0,0,45,25.9,1,.158,.201,.212,.185,13,.217,6,-1.2,3.52,0,0,-19.6,0.4,0.4
6919,Larry McElrath,142,142,631,596,147,89,33,5,20,53,70,26,4.1,0,9,1,0,0,118,18.7,9,.247,.288,.419,.302,89,.277,88,-0.7,3.48,2,1,-8.8,-3.0,-3.4
6916,David McIntyre,107,107,372,364,67,54,10,0,3,24,25,6,1.6,0,1,5,1,0,81,21.8,7,.184,.199,.236,.189,18,.228,9,-1.8,3.46,0,0,-40.4,1.4,1.4
6477,Nick McKinney,139,139,536,487,98,73,20,0,5,48,40,39,7.3,3,6,4,4,0,106,19.8,20,.201,.267,.273,.238,47,.245,43,-3.8,3.75,0,0,-36.2,-3.9,-3.9
7104,Jonathan McKitrick,145,144,627,572,159,98,36,2,23,71,80,45,7.2,1,9,0,1,1,143,22.8,14,.278,.340,.469,.344,116,.334,117,2.2,3.76,3,3,13.5,-3.2,-4.4
6760,Mike McMahan,46,46,158,148,25,21,3,0,1,6,13,9,5.7,0,1,6,0,0,30,19.0,2,.169,.222,.209,.196,18,.205,14,-1.1,3.40,0,0,-16.2,0.4,0.4
6953,Xavier Melendez,141,141,672,607,172,100,32,8,32,95,131,55,8.2,0,5,0,5,0,130,19.3,16,.283,.345,.521,.364,130,.311,131,7.7,3.64,122,17,25.6,1.5,21.7
6815,Jason Merfeld,27,24,82,77,14,10,1,0,3,6,7,5,6.1,0,0,3,0,0,22,26.8,2,.182,.232,.312,.236,46,.212,42,-0.2,3.59,0,0,-5.6,0.1,0.1
6590,Jeff Metz,40,9,59,48,10,8,1,0,1,5,4,9,15.3,0,0,2,2,0,9,15.3,1,.208,.322,.292,.278,69,.225,71,-0.1,3.51,3,0,-2.0,-0.8,-0.1
6976,Frank Meyer,136,136,613,532,151,83,43,1,24,84,81,69,11.3,0,7,0,5,0,132,21.5,13,.284,.370,.504,.371,134,.333,136,4.8,4.04,1,0,27.1,-4.3,-4.4
6478,Chris Miles,142,142,532,505,86,71,8,1,6,31,32,20,3.8,1,2,7,5,0,108,20.3,20,.170,.203,.226,.188,16,.202,8,-4.8,3.55,2,0,-58.3,-0.9,-0.7
6792,Brian Miller,144,144,636,559,154,98,27,1,28,79,76,72,11.3,2,2,0,3,0,128,20.1,11,.275,.358,.478,.355,124,.310,125,2.6,3.86,7,1,19.6,-1.9,-1.1
6612,Mike Miller,143,143,634,568,181,101,41,6,33,127,91,57,9.0,9,7,0,2,0,117,18.5,7,.319,.386,.586,.397,159,.352,155,8.4,3.60,0,0,42.0,1.0,1.0
6536,Sam Miller,71,49,212,196,51,35,5,0,11,30,20,13,6.1,1,2,0,1,0,52,24.5,8,.260,.311,.454,.322,104,.299,102,-0.2,3.71,1,0,0.7,-1.4,-1.3
7254,Ryan Mobley,118,117,490,446,102,70,17,0,15,56,49,40,8.2,0,2,0,2,0,139,28.4,9,.229,.294,.368,.288,78,.296,78,1.2,3.95,2,1,-12.6,-1.6,-1.8
6589,Willie Montejano,139,139,637,556,131,99,19,2,11,26,81,71,11.1,1,9,1,1,0,134,21.0,8,.236,.331,.336,.298,82,.291,85,-0.4,3.90,10,4,-11.0,-3.6,-3.6
6709,Jason Moore,53,47,189,173,37,29,5,1,2,17,11,13,6.9,1,3,0,0,0,46,24.3,7,.214,.280,.289,.251,55,.280,52,-0.1,3.43,0,1,-10.7,-0.2,-0.8
6840,Tyler Moore,149,149,672,546,166,103,35,0,28,78,104,109,16.2,3,11,0,6,0,111,16.5,20,.304,.426,.522,.402,156,.334,158,4.8,4.04,4,0,46.9,-5.7,-5.3
6762,Peter Morales,149,149,668,610,163,136,25,1,1,54,57,44,6.6,0,8,1,6,0,123,18.4,17,.267,.322,.316,.284,75,.329,75,-1.5,3.76,2,0,-19.6,-5.1,-5.1
6839,Aaron Morgan,75,68,279,260,62,49,7,0,6,26,22,14,5.0,1,3,2,2,0,64,22.9,7,.238,.283,.335,.267,67,.292,64,-0.6,3.62,0,0,-12.0,-1.6,-1.6
7150,John Morris,109,109,463,395,96,58,24,0,14,65,59,59,12.7,0,6,0,3,0,103,22.2,13,.243,.348,.410,.331,105,.292,108,2.8,3.94,0,0,4.8,-0.4,-0.4
6849,Ryan Moss,117,72,326,312,61,43,9,1,8,27,41,11,3.4,0,2,7,1,0,71,21.8,3,.196,.227,.308,.231,43,.226,38,-1.0,3.60,12,2,-24.1,-2.1,-0.4
6504,Mike Muirhead,141,141,606,541,129,65,27,1,36,100,78,58,9.6,0,2,0,5,0,160,26.4,12,.238,.312,.492,.338,113,.266,113,3.7,3.85,1,0,9.8,0.6,0.5
7031,Eric Mullen,140,140,629,565,164,98,26,1,39,104,106,54,8.6,2,3,0,7,0,124,19.7,13,.290,.351,.547,.373,138,.306,138,5.8,3.73,7,5,29.0,-3.5,-4.7
6527,Matt Musich,56,56,210,204,41,34,4,0,3,16,16,5,2.4,0,1,5,0,0,35,16.7,10,.201,.224,.265,.213,32,.229,26,-1.5,3.33,2,0,-18.5,-1.5,-1.1
6745,Jason Neely,42,38,144,129,17,12,5,0,0,8,7,14,9.7,0,0,2,1,0,29,20.1,1,.132,.215,.171,.183,7,.168,4,-1.9,3.72,0,0,-16.4,-0.7,-0.7
6605,Matt Nelson,47,47,175,164,17,14,2,1,0,7,12,7,4.0,0,2,0,2,0,52,29.7,8,.104,.149,.128,.129,-24,.149,-32,-2.3,3.72,0,0,-27.9,-1.2,-1.2
6900,David Nethken,90,33,172,160,41,33,7,0,1,9,21,11,6.4,0,1,0,0,0,21,12.2,5,.256,.308,.319,.278,71,.290,71,-0.4,3.47,2,1,-5.9,-0.6,-0.7
6449,Pat Newport,108,108,455,420,110,70,23,1,16,59,52,29,6.4,0,3,0,3,0,81,17.8,15,.262,.312,.436,.319,100,.288,100,2.4,3.59,1,1,0.1,-2.4,-2.9
6506,Dave Norford,143,143,644,579,165,107,32,1,25,88,90,57,8.9,0,1,0,7,0,96,14.9,18,.285,.346,.473,.348,119,.301,120,2.5,3.59,5,0,16.1,-2.2,-1.5
6500,Andy Nowak,117,117,465,414,91,57,12,2,20,52,47,47,10.1,2,1,0,3,0,177,38.1,7,.220,.299,.403,.299,88,.323,86,1.8,3.96,1,0,-7.4,-0.5,-0.5
7151,Josh Obando,54,53,212,197,44,34,2,0,8,28,22,10,4.7,0,4,3,1,0,29,13.7,4,.223,.274,.355,.273,69,.224,68,-0.1,3.56,0,0,-8.1,-0.4,-0.4
6563,Bobby Ortiz,137,132,524,480,97,72,19,2,4,31,57,33,6.3,1,9,9,2,0,107,20.4,5,.202,.265,.275,.240,47,.251,45,-2.6,3.72,28,8,-34.3,0.6,3.1
6927,Joe Ortiz,103,96,354,318,67,53,13,0,1,19,22,30,8.5,1,4,2,2,0,63,17.8,11,.211,.285,.261,.246,50,.258,49,-2.5,3.57,2,1,-21.4,-2.0,-2.3
6846,Gabe Orton,144,144,612,519,148,79,35,0,34,89,96,87,14.2,0,4,0,2,0,103,16.8,24,.285,.391,.549,.397,151,.297,154,5.2,4.03,2,1,40.1,-8.0,-8.4
7230,Luke Osborne,87,55,259,249,70,49,10,1,10,26,34,9,3.5,0,1,0,0,0,48,18.5,14,.281,.309,.450,.323,102,.314,102,0.7,3.41,7,0,0.9,0.3,1.9
6708,Jerry Ott,117,117,494,446,120,70,35,0,15,58,41,38,7.7,0,5,0,5,1,87,17.6,11,.269,.330,.448,.332,108,.301,109,2.4,3.72,1,1,5.6,-6.5,-7.0
6950,Derek Otterness,141,141,646,563,120,60,16,1,43,108,98,67,10.4,0,12,0,4,0,276,42.7,14,.213,.308,.474,.331,108,.310,109,3.0,4.15,2,1,7.0,-2.0,-2.4
6942,Travis Pace,117,117,506,449,106,61,27,1,17,75,63,53,10.5,0,0,0,4,0,119,23.5,7,.236,.314,.414,.313,96,.281,96,2.6,4.00,0,0,-2.2,-2.8,-2.8
6660,Carlos Perez,139,139,623,548,143,81,31,4,27,63,87,72,11.6,3,1,0,2,0,99,15.9,4,.261,.347,.480,.349,121,.274,121,3.8,3.85,1,2,15.8,-4.6,-5.7
7127,Jake Perrigo,150,150,672,596,161,101,31,0,29,77,97,55,8.2,0,20,0,1,0,113,16.8,5,.270,.351,.468,.352,120,.290,123,2.7,3.74,3,0,18.9,0.0,0.3
6898,Tyler Phillips,142,142,649,592,206,115,54,11,26,105,109,53,8.2,1,4,0,0,0,105,16.2,7,.348,.405,.608,.423,170,.390,173,8.8,3.55,25,7,57.1,-3.2,-1.1
7214,Jeff Plante,150,150,638,586,157,100,37,0,20,72,84,48,7.5,0,3,0,1,0,131,20.5,12,.268,.326,.433,.326,104,.314,105,1.5,3.80,1,2,4.1,0.0,-1.1
7101,Mike Poling,95,68,318,302,67,44,14,3,6,24,34,13,4.1,1,2,0,1,0,84,26.4,5,.222,.258,.348,.258,62,.286,57,-1.3,3.65,6,2,-16.2,-0.9,-0.6
7206,Geordie Pope,140,139,573,529,158,107,29,1,21,84,62,33,5.8,1,3,0,8,0,121,21.1,13,.299,.339,.476,.344,118,.347,117,3.2,3.56,1,0,12.1,-1.7,-1.8
6456,Erik Potter,67,63,247,224,32,22,5,2,3,21,19,20,8.1,3,2,2,1,0,60,24.3,4,.143,.219,.223,.193,21,.179,12,-2.1,3.79,1,2,-26.0,1.0,0.2
6875,Tony Pratts,137,137,513,462,98,73,16,0,9,36,52,44,8.6,0,5,12,2,0,98,19.1,15,.212,.287,.305,.264,61,.249,61,-1.2,3.86,1,1,-23.5,0.1,-0.4
7058,Jamie Price,134,132,487,456,96,76,14,0,6,34,43,25,5.1,0,3,2,3,0,85,17.5,17,.211,.255,.281,.236,45,.245,42,-3.9,3.64,0,0,-33.6,-3.1,-3.1
7212,Mark Pyle,146,144,572,519,117,82,17,1,17,58,56,45,7.9,1,5,0,3,0,150,26.2,13,.225,.292,.360,.283,76,.282,75,-0.9,3.84,4,0,-17.0,-3.1,-2.5
6740,Josh Rabideau,150,150,678,614,139,100,26,4,9,56,78,59,8.7,0,1,0,4,0,132,19.5,14,.226,.294,.326,.273,68,.273,68,-2.2,3.91,10,8,-25.9,-2.0,-4.0
6564,Bryan Ramirez,131,92,388,352,63,50,12,0,1,26,29,31,8.0,1,2,2,3,1,90,23.2,9,.179,.247,.222,.213,29,.235,26,-3.5,3.59,1,0,-34.4,-2.7,-2.6
7106,Barrett Reading,125,62,239,223,24,23,1,0,0,9,9,7,2.9,0,7,3,2,0,74,31.0,4,.108,.159,.112,.131,-24,.159,-31,-3.0,3.49,3,0,-37.7,-0.5,0.1
6968,Ben Reddoch,112,112,460,416,112,78,26,2,6,50,37,36,7.8,0,5,1,3,0,59,12.8,10,.269,.333,.385,.312,94,.299,95,0.9,3.52,1,3,-2.3,-2.7,-4.2
6850,Ricardo Rios,138,138,654,617,153,123,17,5,8,43,83,25,3.8,0,7,4,5,0,134,20.5,3,.248,.283,.331,.267,66,.302,63,3.2,3.44,66,9,-28.4,1.0,11.9
6480,Danny Robles,138,138,590,513,154,84,26,1,43,97,95,73,12.4,3,1,0,3,0,138,23.4,6,.300,.386,.606,.409,163,.331,163,4.5,4.11,1,1,45.0,-2.1,-2.8
6943,Dan Rock,45,45,166,157,32,24,6,1,1,11,16,5,3.0,0,2,4,2,0,35,21.1,6,.204,.235,.274,.222,38,.252,32,-0.7,3.41,0,1,-13.5,0.7,0.1
6813,Rich Rodgers,61,52,221,207,48,39,4,1,4,18,17,10,4.5,0,4,0,0,0,69,31.2,6,.232,.281,.319,.264,63,.328,61,0.2,3.66,2,1,-10.1,-0.8,-0.9
6763,Kyle Rome,149,149,622,593,126,95,20,1,10,54,39,24,3.9,0,4,0,1,0,160,25.7,14,.212,.248,.300,.239,48,.274,44,-2.7,3.55,0,0,-41.6,-2.3,-2.3
6454,Jeremy Ropp,142,142,630,554,148,81,35,2,30,103,85,70,11.1,2,2,0,4,0,132,21.0,8,.267,.349,.500,.357,127,.298,127,3.0,3.87,7,4,20.5,-1.5,-2.2
6866,Chris Rosenblatt,155,155,678,589,207,99,50,2,56,157,134,77,11.4,1,6,0,6,0,123,18.1,20,.351,.428,.728,.471,205,.363,206,9.3,3.94,1,1,86.8,-0.6,-1.3
6767,Nick Rowen,140,140,645,578,168,80,49,12,27,85,113,60,9.3,8,3,0,4,0,122,18.9,6,.291,.358,.557,.373,143,.326,138,8.7,3.63,48,13,29.6,-0.6,4.1
7005,Mark Runningen,141,141,634,487,122,63,30,5,24,90,96,132,20.8,3,7,0,8,0,142,22.4,10,.251,.412,.480,.381,141,.298,143,5.6,4.33,11,5,33.3,-5.2,-5.6
6614,Ryan Russell,154,151,633,567,140,87,26,0,27,81,64,61,9.6,4,2,0,3,0,164,25.9,13,.247,.321,.436,.320,103,.298,101,0.3,3.73,0,0,0.8,-3.8,-3.8
7160,Ray Salgado,141,141,644,586,205,110,68,17,10,77,100,54,8.4,2,0,0,4,0,48,7.5,26,.350,.402,.575,.407,161,.367,162,8.2,3.53,29,11,47.9,-0.8,0.2
6534,Chris Sanchez,72,66,244,221,35,29,6,0,0,14,10,20,8.2,1,1,4,2,0,48,19.7,4,.158,.230,.186,.191,15,.200,10,-2.6,3.80,0,0,-26.1,-0.7,-0.7
6482,Melvin Sanchez,41,10,87,81,17,13,3,0,1,6,5,5,5.7,0,0,1,1,0,15,17.2,1,.210,.253,.284,.236,46,.242,41,-0.5,3.41,0,0,-6.0,0.7,0.7
6586,Erik Sanger,142,142,638,585,157,97,34,3,23,73,97,43,6.7,0,7,0,3,0,120,18.8,12,.268,.324,.455,.332,108,.301,109,3.6,3.68,13,1,7.2,-2.6,-0.4
7179,Jerry Santillan,140,139,666,579,208,116,58,13,21,82,137,78,11.7,5,4,0,5,0,62,9.3,10,.359,.435,.613,.433,180,.373,179,9.3,3.76,33,16,63.8,-2.5,-3.1
6737,Nick Sapp,136,130,502,467,99,56,24,0,19,46,54,32,6.4,1,2,0,1,0,159,31.7,8,.212,.265,.385,.277,73,.276,71,-0.2,3.72,6,0,-17.4,1.1,2.3
7152,Brett Saunders,152,152,669,606,169,118,25,1,25,91,103,56,8.4,0,4,0,3,0,121,18.1,21,.279,.342,.447,.339,112,.311,114,1.7,3.68,2,2,11.5,-1.7,-2.6
6922,Kyle Schanzenbach,32,18,78,75,17,13,2,0,2,5,9,2,2.6,0,0,1,1,0,18,23.1,1,.227,.244,.333,.246,54,.268,49,-0.5,3.71,0,0,-4.7,-0.9,-0.9
7020,Matt Schoenfeld,72,45,226,201,54,39,8,2,5,23,24,21,9.3,2,3,0,1,0,31,13.7,11,.269,.345,.403,.320,102,.295,100,1.1,3.51,0,0,0.3,-0.8,-0.8
6746,Dietrich Schopenhauer,137,137,592,524,158,88,36,3,31,106,96,55,9.3,0,3,0,10,0,91,15.4,7,.302,.365,.559,.385,145,.308,146,6.8,3.72,41,5,32.9,-4.0,2.9
7265,Aaron Schultz,142,142,646,594,182,111,38,6,27,79,87,39,6.0,0,8,0,5,0,105,16.3,6,.306,.354,.527,.371,135,.332,136,6.0,3.68,13,13,28.4,-0.3,-4.0
6615,Mike Scott,142,142,666,591,155,90,40,2,23,58,113,65,9.8,2,10,0,0,0,144,21.6,5,.262,.345,.453,.342,114,.311,116,4.4,3.72,67,18,12.9,1.8,8.4
7108,Orlando Segovia,145,145,599,524,119,70,26,2,21,67,58,63,10.5,1,8,0,4,0,134,22.4,19,.227,.317,.405,.312,94,.263,95,0.4,3.76,2,0,-3.5,-4.5,-4.4
7237,Mike Shaw,152,152,686,572,132,53,17,0,62,128,112,97,14.1,2,9,0,8,0,303,44.2,11,.231,.347,.586,.383,146,.326,145,4.5,4.24,1,1,37.0,-0.1,-0.7
6742,Walt Sheehy,141,141,586,521,134,64,47,2,21,83,77,48,8.2,3,11,0,6,0,123,21.0,11,.257,.329,.476,.337,115,.295,113,3.3,3.59,0,0,9.3,0.1,0.1
6719,Tom Shelby,139,139,640,577,169,105,35,4,25,65,102,55,8.6,0,8,0,0,0,115,18.0,9,.293,.362,.497,.367,130,.330,133,4.6,3.69,0,0,25.8,-2.2,-2.2
6814,Bryan Sherwood,149,149,609,543,133,89,21,0,23,74,56,56,9.2,6,5,0,5,0,163,26.8,9,.245,.319,.411,.308,96,.304,92,-0.2,3.83,0,0,-5.4,-4.9,-4.9
6946,T.J. Shields,80,74,291,265,59,49,9,0,1,17,34,25,8.6,0,1,2,0,0,51,17.5,4,.223,.292,.268,.254,54,.272,54,-1.1,3.61,0,0,-15.8,-1.4,-1.4
6634,Colt Short,64,8,52,48,8,6,1,0,1,2,4,3,5.8,0,1,0,0,0,11,21.2,1,.167,.231,.250,.216,31,.194,28,-0.5,3.35,0,1,-4.5,0.0,-0.5
6683,Paul Sieffert,119,119,487,452,124,82,25,2,15,61,44,32,6.6,0,0,1,3,0,108,22.2,8,.274,.320,.438,.323,103,.328,103,2.9,3.72,2,1,2.0,-3.4,-3.7
7057,Scott Silver,148,148,656,608,236,159,45,2,30,119,117,38,5.8,1,9,0,1,0,118,18.0,19,.388,.431,.617,.441,180,.447,185,7.4,3.64,0,1,67.5,-6.3,-7.3
7050,Matt Simpson,135,135,532,473,119,81,27,1,10,57,53,52,9.8,2,5,2,2,0,111,20.9,12,.252,.331,.376,.308,92,.308,92,0.2,3.77,2,2,-4.9,-2.5,-3.3
6507,Joe Sisson,139,139,658,573,203,117,53,14,19,54,112,80,12.2,6,2,0,3,0,62,9.4,0,.354,.433,.595,.425,175,.372,174,11.0,3.56,44,23,58.9,-2.0,-3.4
6481,Chris Smith,140,140,621,546,134,68,25,9,32,87,93,60,9.7,0,12,0,3,0,140,22.5,13,.245,.332,.500,.351,121,.271,122,6.4,3.78,10,3,16.9,-0.0,0.5
6693,Zachary Smith,142,141,547,502,122,94,21,1,6,44,52,44,8.0,4,0,3,1,1,141,25.8,10,.243,.303,.325,.273,71,.326,67,-1.7,3.69,0,1,-21.0,-3.4,-4.3
7239,Leo Solorzano,142,142,622,507,129,64,31,2,32,79,87,100,16.1,3,15,0,0,1,141,22.7,14,.254,.392,.513,.384,143,.290,145,4.0,4.13,1,0,34.0,-4.6,-4.8
7264,Sean Soroka,52,36,167,158,32,27,2,0,3,11,9,9,5.4,0,0,1,0,0,50,29.9,3,.203,.246,.272,.229,41,.276,37,-1.3,3.69,0,0,-12.5,-0.1,-0.1
6630,Jimmy Sorrells,119,119,411,381,42,35,4,2,1,16,30,21,5.1,0,7,5,2,0,76,18.5,7,.110,.170,.139,.146,-14,.134,-20,-3.2,3.30,0,0,-59.4,-2.4,-2.4
6607,Brian Spruill,111,90,381,351,90,60,16,0,14,33,35,23,6.0,5,6,0,1,0,104,27.3,11,.256,.312,.422,.306,97,.325,91,-0.0,3.66,0,0,-3.9,-0.5,-0.5
6608,Jim Steele,140,140,645,586,164,98,32,2,32,91,101,52,8.1,1,3,0,4,0,135,20.9,14,.280,.340,.505,.355,125,.312,125,4.4,3.78,2,2,20.0,-0.8,-1.7
7000,Branden Steger,142,142,647,598,186,108,45,4,29,85,111,37,5.7,0,4,0,8,0,105,16.2,13,.311,.351,.545,.374,138,.333,139,3.8,3.57,5,5,30.3,-0.4,-2.0
6868,Vince Stimson,102,94,387,361,105,74,20,1,10,50,46,19,4.9,0,5,0,2,0,102,26.4,8,.291,.333,.435,.329,106,.378,107,1.8,3.50,1,0,3.6,-2.8,-2.8
6535,Jordan Stinson,144,144,539,478,95,70,20,0,5,28,49,52,9.6,0,6,5,3,1,128,23.7,13,.199,.284,.272,.252,52,.259,53,-3.0,3.85,17,5,-29.9,-0.2,1.1
7084,Mike Strope,139,139,630,530,178,118,28,1,31,98,105,93,14.8,2,5,0,2,0,72,11.4,21,.336,.438,.568,.424,170,.343,174,6.3,3.91,5,1,55.9,-3.6,-3.4
7234,Dan Swab,52,40,163,141,23,18,5,0,0,7,9,20,12.3,1,1,1,1,0,42,25.8,1,.163,.270,.199,.219,31,.230,30,-1.5,3.82,1,3,-13.6,0.5,-0.8
6689,Adrian Tacy,139,138,637,584,198,134,43,13,8,59,93,35,5.5,3,15,0,3,0,63,9.9,8,.339,.389,.498,.375,139,.368,139,5.8,3.23,60,22,30.5,-4.3,-1.3
6923,Andy Tallon,141,141,652,594,109,61,15,6,27,52,71,53,8.1,0,4,0,1,0,242,37.1,7,.184,.255,.365,.267,65,.252,64,0.8,4.12,13,6,-28.0,0.5,0.3
6944,Mike Tauro,142,140,583,522,167,118,24,2,23,92,74,42,7.2,2,14,0,5,0,118,20.2,9,.320,.383,.506,.376,138,.373,140,3.3,3.77,0,0,28.2,-6.3,-6.3
7026,Justin Thompson,141,141,633,553,163,96,37,1,29,89,83,70,11.1,1,6,0,4,0,103,16.3,17,.295,.378,.523,.380,141,.315,143,3.6,3.68,0,0,32.8,-4.7,-4.7
6553,Omar Torres,70,56,246,224,43,31,10,1,1,13,24,20,8.1,3,1,2,1,0,66,26.8,4,.192,.260,.259,.225,42,.266,34,-0.8,3.65,2,1,-19.2,-0.4,-0.5
6897,Roy Touchton,142,142,674,623,176,103,31,6,36,95,119,45,6.7,0,0,0,6,0,119,17.7,8,.283,.328,.525,.356,126,.295,126,2.3,3.59,29,8,21.4,0.8,3.4
6761,Billy Towne,116,116,501,440,99,65,16,4,14,62,40,51,10.2,6,7,0,3,0,162,32.3,13,.225,.313,.375,.293,86,.318,82,1.2,4.02,1,0,-10.8,-4.9,-5.0
6842,Randy Trusley,60,59,235,215,36,33,3,0,0,6,14,18,7.7,0,1,2,1,0,49,20.9,8,.167,.234,.181,.194,16,.216,13,-2.6,3.77,0,0,-24.5,-3.3,-3.3
7109,Steve Tufts,138,137,641,575,145,73,42,7,23,68,87,55,8.6,2,10,0,1,0,127,19.8,6,.252,.328,.470,.337,113,.286,112,4.3,3.54,30,11,9.9,-0.8,0.5
6917,Pat Turner,155,153,653,578,134,78,22,1,33,89,75,64,9.8,2,3,0,8,0,194,29.7,11,.232,.308,.445,.318,101,.281,99,0.3,3.88,1,0,-0.5,-2.5,-2.6
6896,Chris Vaccarello,39,27,123,115,22,19,3,0,0,11,9,6,4.9,0,2,0,0,0,31,25.2,3,.191,.244,.217,.211,27,.262,24,-0.9,3.82,0,0,-11.1,-0.4,-0.4
6667,Brad Valentino,138,138,546,514,106,87,16,0,3,38,30,30,5.5,1,0,4,2,0,121,22.2,22,.206,.249,.255,.223,38,.263,33,-3.0,3.58,1,2,-43.8,-2.2,-3.3
6892,Jake Vander,156,156,706,640,199,108,45,7,39,129,111,51,7.2,3,10,0,5,0,121,17.1,13,.311,.368,.586,.395,153,.330,153,5.0,3.65,0,1,45.1,-2.7,-3.6
6611,Steve Vazquez,143,143,615,585,156,105,27,4,20,74,58,24,3.9,0,1,0,5,0,145,23.6,14,.267,.294,.429,.306,93,.320,91,0.8,3.55,6,6,-6.3,-0.3,-2.1
6902,Jose Vega,147,147,667,536,157,77,23,3,54,115,140,110,16.5,1,20,0,1,1,167,25.0,10,.293,.430,.649,.446,187,.326,189,7.4,4.24,4,3,71.2,-4.8,-5.8
7124,Cruz Velazquez,49,46,170,160,33,26,6,0,1,4,11,8,4.7,0,1,1,1,0,30,17.6,1,.206,.247,.263,.226,39,.246,34,-0.8,3.39,0,0,-13.3,-1.0,-1.0
7263,Matt Vicari,153,153,658,565,123,58,18,1,46,96,94,86,13.1,5,7,0,0,0,271,41.2,5,.218,.328,.497,.345,120,.310,118,2.0,4.15,4,4,14.5,0.4,-1.0
6718,Justin Wagner,136,136,559,502,125,63,38,2,22,66,72,50,8.9,1,5,0,2,0,151,27.0,9,.249,.322,.464,.333,110,.311,110,3.0,3.75,1,2,6.8,1.0,-0.0
